"Source Name","Program Name",Username,Date/Time,Comment,"Data Source","Bytes Sent","Bytes Received"
SRUDB.dat,"\temp\NVIDIA\NvDisplayContainerInstallerTemp\setup.exe","'Local System'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\temp\NVIDIA\NvDisplayContainerInstallerTemp\setup.exe",systemprofile,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\NVIDIA Corporation\Display.NvContainer\NVDisplay.Container.exe","'Local System'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\NVIDIA Corporation\Display.NvContainer\NVDisplay.Container.exe",systemprofile,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\NVIDIA Corporation\Display\nvxdsync.exe","'Local System'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\NVIDIA Corporation\Display\nvxdsync.exe",systemprofile,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\VSSVC.exe","'Local System'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\VSSVC.exe",systemprofile,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [swprv]","'Local System'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [swprv]",systemprofile,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\BtwRSupportService.exe","'Local System'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\BtwRSupportService.exe",systemprofile,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\SysWOW64\wowreg32.exe","'Local System'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\SysWOW64\wowreg32.exe",systemprofile,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\IntelWiDiVAD64.exe","'Local System'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\IntelWiDiVAD64.exe",systemprofile,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\Temp\sefBC20.tmp\IntelWiDiAudioHelper64.exe","'Local System'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\Temp\sefBC20.tmp\IntelWiDiAudioHelper64.exe",systemprofile,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files (x86)\Google\Update\GoogleUpdate.exe","'Local System'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files (x86)\Google\Update\GoogleUpdate.exe",systemprofile,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files (x86)\Google\Update\GoogleUpdate.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\msiexec.exe","'Local System'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\msiexec.exe",systemprofile,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe","'Local System'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe",systemprofile,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.16299.251_none_16dd4c82321e5ccc\TiWorker.exe","'Local System'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.16299.251_none_16dd4c82321e5ccc\TiWorker.exe",systemprofile,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\wbem\WmiApSrv.exe","'Local System'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\wbem\WmiApSrv.exe",systemprofile,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\ProgramData\Microsoft\Windows Defender\Platform\4.12.17007.18022-0\MsMpEng.exe","'Local System'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\ProgramData\Microsoft\Windows Defender\Platform\4.12.17007.18022-0\MsMpEng.exe",systemprofile,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files (x86)\Microsoft Office\root\Integration\Integrator.exe","'Local System'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files (x86)\Microsoft Office\root\Integration\Integrator.exe",systemprofile,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files (x86)\Common Files\microsoft shared\Source Engine\OSE.EXE","'Local System'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files (x86)\Common Files\microsoft shared\Source Engine\OSE.EXE",systemprofile,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [WerSvcGroup]","'Local System'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [WerSvcGroup]",systemprofile,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\wermgr.exe","'Local System'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\wermgr.exe",systemprofile,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\sihost.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\sihost.exe",,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\explorer.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\explorer.exe",,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\smartscreen.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\smartscreen.exe",,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\RuntimeBroker.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\RuntimeBroker.exe",,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\Speech_OneCore\common\SpeechRuntime.exe",,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SppExtComObj.Exe","'NT Authority'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SppExtComObj.Exe",NetworkService,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\slui.exe","'NT Authority'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\slui.exe",NetworkService,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation]","'NT Authority'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation]",LocalService,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\ProgramData\Microsoft\Windows Defender\Platform\4.12.17007.18022-0\NisSrv.exe","'NT Authority'","2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\ProgramData\Microsoft\Windows Defender\Platform\4.12.17007.18022-0\NisSrv.exe",LocalService,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\oobe\UserOOBEBroker.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\userinit.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\ctfmon.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\ie4uinit.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\LocationNotificationWindows.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SettingSyncHost.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\Windows Defender\MSASCuiL.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\DellTPad\Apoint.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\DellTPad\ApMsgFwd.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\DellTPad\hidfind.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\DellTPad\ApntEx.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Users\jcloudy\AppData\Local\Microsoft\OneDrive\OneDrive.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Users\jcloudy\AppData\Local\Microsoft\OneDrive\Update\OneDriveSetup.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\notepad.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\AKMonitor\AKMonitor.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SystemSettingsBroker.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\ApplicationFrameHost.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\browser_broker.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Users\jcloudy\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\TempState\Downloads\ChromeSetup.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Users\jcloudy\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\TempState\Downloads\ChromeSetup.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Users\jcloudy\AppData\Local\Temp\GUME1E0.tmp\GoogleUpdate.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Users\jcloudy\AppData\Local\Temp\GUME1E0.tmp\GoogleUpdateSetup.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files (x86)\GUMFC2E.tmp\GoogleUpdate.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files (x86)\Google\Chrome\Application\chrome.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\Common Files\microsoft shared\ClickToRun\OfficeC2RClient.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\Common Files\microsoft shared\ClickToRun\AppVShNotify.exe",jcloudy,"2018-03-27 17:46:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,System,"'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,System,systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\csrss.exe","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\csrss.exe",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\services.exe","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\services.exe",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\lsass.exe","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\lsass.exe",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\winlogon.exe","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\winlogon.exe",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [DcomLaunch]","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [DcomLaunch]",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [netsvcs]","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [netsvcs]",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalSystemNetworkRestricted]","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalSystemNetworkRestricted]",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [utcsvc]","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [utcsvc]",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [appmodel]","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [appmodel]",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"System Interrupts","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"System Interrupts",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SecurityHealthService.exe","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SecurityHealthService.exe",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [RPCSS]","'NT Authority'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [RPCSS]",NetworkService,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [NetworkService]","'NT Authority'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [NetworkService]",NetworkService,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\dwm.exe",,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceNoNetwork]","'NT Authority'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceNoNetwork]",LocalService,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceNetworkRestricted]","'NT Authority'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceNetworkRestricted]",LocalService,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalService]","'NT Authority'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalService]",LocalService,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\WUDFHost.exe","'NT Authority'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\WUDFHost.exe",LocalService,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\audiodg.exe","'NT Authority'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\audiodg.exe",LocalService,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe",jcloudy,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\conhost.exe",jcloudy,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SearchIndexer.exe","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SearchIndexer.exe",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\spoolsv.exe","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\spoolsv.exe",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SearchProtocolHost.exe","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SearchProtocolHost.exe",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [NetSvcs]","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [NetSvcs]",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SearchFilterHost.exe","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SearchFilterHost.exe",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\taskhostw.exe",jcloudy,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\LogonUI.exe","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\LogonUI.exe",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\dllhost.exe",jcloudy,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\NVIDIA Corporation\Display.NvContainer\NVDisplay.Container.exe","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\NVIDIA Corporation\Display.NvContainer\NVDisplay.Container.exe",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\NVIDIA Corporation\Display\nvxdsync.exe","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\NVIDIA Corporation\Display\nvxdsync.exe",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\ProgramData\Microsoft\Windows Defender\Platform\4.12.17007.18022-0\MsMpEng.exe","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\ProgramData\Microsoft\Windows Defender\Platform\4.12.17007.18022-0\MsMpEng.exe",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\sihost.exe",jcloudy,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\explorer.exe",jcloudy,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\RuntimeBroker.exe",jcloudy,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation]","'NT Authority'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\svchost.exe [LocalServiceAndNoImpersonation]",LocalService,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\ProgramData\Microsoft\Windows Defender\Platform\4.12.17007.18022-0\NisSrv.exe","'NT Authority'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\ProgramData\Microsoft\Windows Defender\Platform\4.12.17007.18022-0\NisSrv.exe",LocalService,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\ctfmon.exe",jcloudy,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\SettingSyncHost.exe",jcloudy,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\Windows Defender\MSASCuiL.exe",jcloudy,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\DellTPad\Apoint.exe",jcloudy,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\DellTPad\ApMsgFwd.exe",jcloudy,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\DellTPad\hidfind.exe",jcloudy,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files\DellTPad\ApntEx.exe",jcloudy,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Users\jcloudy\AppData\Local\Microsoft\OneDrive\OneDrive.exe",jcloudy,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\ApplicationFrameHost.exe",jcloudy,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Program Files (x86)\Google\Chrome\Application\chrome.exe",jcloudy,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\igfxCUIService.exe","'Local System'","2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
SRUDB.dat,"\Windows\System32\igfxCUIService.exe",systemprofile,"2018-03-27 22:32:00 IST","System Resource Usage - Application Usage",LoneWolf.E01,,
